CONTENT_ID,VIEW_URL,PLATFORM,HUMAN_REVIEW_MULTIMODAL,Label
7341365179709525280,https://www.tiktok.com/@data/video/7341365179709525280,TT,MULTIMODAL DAT Positive,1
7297064411879968007,https://www.tiktok.com/@data/video/7297064411879968007,TT,MULTIMODAL DAT Positive,1
4yeOf4VfSDc,https://www.youtube.com/watch?v=4yeOf4VfSDc,YT,MULTIMODAL DAT Positive,1
mNnVA7sO924,https://www.youtube.com/watch?v=mNnVA7sO924,YT,MULTIMODAL DAT Positive,1
7180198460019182850,https://www.tiktok.com/@data/video/7180198460019182850,TT,MULTIMODAL DAT Positive,1
_3TaYDI1ohc,https://www.youtube.com/watch?v=_3TaYDI1ohc,YT,NO DAT ANY MODALITY,0
7340001411578613025,https://www.tiktok.com/@data/video/7340001411578613025,TT,NO DAT ANY MODALITY,0
7340366400340479265,https://www.tiktok.com/@data/video/7340366400340479265,TT,NO DAT ANY MODALITY,0
wQz_MeHlVhI,https://www.youtube.com/watch?v=wQz_MeHlVhI,YT,MULTIMODAL DAT Positive,1
7339449132840406290,https://www.tiktok.com/@data/video/7339449132840406290,TT,NO DAT ANY MODALITY,0
fpUN6--N-6g,https://www.youtube.com/watch?v=fpUN6--N-6g,YT,MULTIMODAL DAT Positive,1
7343904673801194758,https://www.tiktok.com/@data/video/7343904673801194758,TT,NO DAT ANY MODALITY,0
7340573130500492550,https://www.tiktok.com/@data/video/7340573130500492550,TT,NO DAT ANY MODALITY,0
5Ndly7ah4ls,https://www.youtube.com/watch?v=5Ndly7ah4ls,YT,NO DAT ANY MODALITY,0
7342592694776007942,https://www.tiktok.com/@data/video/7342592694776007942,TT,NO DAT ANY MODALITY,0
YRcVpeznEhg,https://www.youtube.com/watch?v=YRcVpeznEhg,YT,MULTIMODAL DAT Positive,1
7204871119847853318,https://www.tiktok.com/@data/video/7204871119847853318,TT,TEXT ONLY DAT POSITIVE,1
HW0QkvlMwsI,https://www.youtube.com/watch?v=HW0QkvlMwsI,YT,NO DAT ANY MODALITY,0
tfcK_DBnYGc,https://www.youtube.com/watch?v=tfcK_DBnYGc,YT,MULTIMODAL DAT Positive,1
7322775758160612609,https://www.tiktok.com/@data/video/7322775758160612609,TT,NO DAT ANY MODALITY,0
7340968872197082374,https://www.tiktok.com/@data/video/7340968872197082374,TT,NO DAT ANY MODALITY,0
fKwnwC_GlNY,https://www.youtube.com/watch?v=fKwnwC_GlNY,YT,MULTIMODAL DAT Positive,1
l78NQ9s2LwM,https://www.youtube.com/watch?v=l78NQ9s2LwM,YT,NO DAT ANY MODALITY,0
521784073908196,https://www.facebook.com/reel/867320498842307/,META,NO DAT ANY MODALITY,0
Z1n7soCMpnA,https://www.youtube.com/watch?v=Z1n7soCMpnA,YT,MULTIMODAL DAT Positive,1
7262450217843199264,https://www.tiktok.com/@data/video/7262450217843199264,TT,MULTIMODAL DAT Positive,1
s9q0fMMWU3I,https://www.youtube.com/watch?v=s9q0fMMWU3I,YT,MULTIMODAL DAT Positive,1
6Gak05BvIRE,https://www.youtube.com/watch?v=6Gak05BvIRE,YT,NO DAT ANY MODALITY,0
4P0eagTG9HE,https://www.youtube.com/watch?v=4P0eagTG9HE,YT,NO DAT ANY MODALITY,0
7317078047021092138,https://www.tiktok.com/@data/video/7317078047021092138,TT,MULTIMODAL DAT Positive,1
39RxAUd2EZU,https://www.youtube.com/watch?v=39RxAUd2EZU,YT,NO DAT ANY MODALITY,0
7302116467842043141,https://www.tiktok.com/@data/video/7302116467842043141,TT,MULTIMODAL DAT Positive,1
7342101575210454305,https://www.tiktok.com/@data/video/7342101575210454305,TT,MULTIMODAL DAT Positive,1
cRsJB0taAak,https://www.youtube.com/watch?v=cRsJB0taAak,YT,MULTIMODAL DAT Positive,1
7259524417011666181,https://www.tiktok.com/@data/video/7259524417011666181,TT,MULTIMODAL DAT Positive,1
kxwRIMnqbO8,https://www.youtube.com/watch?v=kxwRIMnqbO8,YT,NO DAT ANY MODALITY,0
7414875152585854215,https://www.tiktok.com/@data/video/7414875152585854215,TT,MULTIMODAL DAT Positive,1
V4cWdzO_W64,https://www.youtube.com/watch?v=V4cWdzO_W64,YT,MULTIMODAL DAT Positive,1
ctkqJY-SrsY,https://www.youtube.com/watch?v=ctkqJY-SrsY,YT,MULTIMODAL DAT Positive,1
GEOB1XBdVyE,https://www.youtube.com/watch?v=GEOB1XBdVyE,YT,NO DAT ANY MODALITY,0
ZWmHLiVT2Tc,https://www.youtube.com/watch?v=ZWmHLiVT2Tc,YT,MULTIMODAL DAT Positive,1
7201871281275309318,https://www.tiktok.com/@data/video/7201871281275309318,TT,NO DAT ANY MODALITY,0
lqgPAkrSmOI,https://www.youtube.com/watch?v=lqgPAkrSmOI,YT,NO DAT ANY MODALITY,0
7328072941177015557,https://www.tiktok.com/@data/video/7328072941177015557,TT,MULTIMODAL DAT Positive,1
A0gmAe7wdPE,https://www.youtube.com/watch?v=A0gmAe7wdPE,YT,NO DAT ANY MODALITY,0
7377076163350416646,https://www.tiktok.com/@data/video/7377076163350416646,TT,MULTIMODAL DAT Positive,1
UakmeW2RhgM,https://www.youtube.com/watch?v=UakmeW2RhgM,YT,NO DAT ANY MODALITY,0
7325080686530923808,https://www.tiktok.com/@data/video/7325080686530923808,TT,NO DAT ANY MODALITY,0
DP_FXJLuLx0,https://www.youtube.com/watch?v=DP_FXJLuLx0,YT,NO DAT ANY MODALITY,0
7339724922870058270,https://www.tiktok.com/@data/video/7339724922870058270,TT,MULTIMODAL DAT Positive,1
yBsQ5o9z_jY,https://www.youtube.com/watch?v=yBsQ5o9z_jY,YT,MULTIMODAL DAT Positive,1
7308579007128145195,https://www.tiktok.com/@data/video/7308579007128145195,TT,MULTIMODAL DAT Positive,1
JCZlNXaTGk0,https://www.youtube.com/watch?v=JCZlNXaTGk0,YT,NO DAT ANY MODALITY,0
7097959048515013894,https://www.tiktok.com/@data/video/7097959048515013894,TT,NO DAT ANY MODALITY,0
7275321999033945351,https://www.tiktok.com/@data/video/7275321999033945351,TT,NO DAT ANY MODALITY,0
2UT72-atTME,https://www.youtube.com/watch?v=2UT72-atTME,YT,NO DAT ANY MODALITY,0
X1cyTxrYYWA,https://www.youtube.com/watch?v=X1cyTxrYYWA,YT,NO DAT ANY MODALITY,0
UFUXTbJnBQE,https://www.youtube.com/watch?v=UFUXTbJnBQE,YT,MULTIMODAL DAT Positive,1
8J4_gnQLyjE,https://www.youtube.com/watch?v=8J4_gnQLyjE,YT,NO DAT ANY MODALITY,0
Vhafk2XFqQU,https://www.youtube.com/watch?v=Vhafk2XFqQU,YT,NO DAT ANY MODALITY,0
wpDf6nWHIaU,https://www.youtube.com/watch?v=wpDf6nWHIaU,YT,NO DAT ANY MODALITY,0
ekK98NiIF-k,https://www.youtube.com/watch?v=ekK98NiIF-k,YT,NO DAT ANY MODALITY,0
fVTmupewbtI,https://www.youtube.com/watch?v=fVTmupewbtI,YT,NO DAT ANY MODALITY,0
0TAnC1ehcyM,https://www.youtube.com/watch?v=0TAnC1ehcyM,YT,NO DAT ANY MODALITY,0
x5hDyPnkeIE,https://www.youtube.com/watch?v=x5hDyPnkeIE,YT,MULTIMODAL DAT Positive,1
4AhEto_ExkI,https://www.youtube.com/watch?v=4AhEto_ExkI,YT,MULTIMODAL DAT Positive,1
abN290oqovM,https://www.youtube.com/watch?v=abN290oqovM,YT,MULTIMODAL DAT Positive,1
1027780526025219,https://www.facebook.com/reel/433524615968999/,META,MULTIMODAL DAT Positive,1
DBo6g6bl_QM,https://www.youtube.com/watch?v=DBo6g6bl_QM,YT,MULTIMODAL DAT Positive,1
7335408943600094497,https://www.tiktok.com/@data/video/7335408943600094497,TT,NO DAT ANY MODALITY,0
122151308954273608,https://www.facebook.com/reel/8496494160467952/,META,NO DAT ANY MODALITY,0
F3CWkLeHbyA,https://www.youtube.com/watch?v=F3CWkLeHbyA,YT,MULTIMODAL DAT Positive,1
c5pVW8-elWQ,https://www.youtube.com/watch?v=c5pVW8-elWQ,YT,NO DAT ANY MODALITY,0
rfzw4ouu_mE,https://www.youtube.com/watch?v=rfzw4ouu_mE,YT,MULTIMODAL DAT Positive,1
7420437544782908677,https://www.tiktok.com/@data/video/7420437544782908677,TT,NO DAT ANY MODALITY,0
5USE9p0e0II,https://www.youtube.com/watch?v=5USE9p0e0II,YT,MULTIMODAL DAT Positive,1
7223937531560168710,https://www.tiktok.com/@data/video/7223937531560168710,TT,MULTIMODAL DAT Positive,1
xeQwxEHxaO4,https://www.youtube.com/watch?v=xeQwxEHxaO4,YT,NO DAT ANY MODALITY,0
gPMaWJtXcGo,https://www.youtube.com/watch?v=gPMaWJtXcGo,YT,NO DAT ANY MODALITY,0
rkpaySAdn34,https://www.youtube.com/watch?v=rkpaySAdn34,YT,MULTIMODAL DAT Positive,1
7284046424109632814,https://www.tiktok.com/@data/video/7284046424109632814,TT,MULTIMODAL DAT Positive,1
7342116440511761696,https://www.tiktok.com/@data/video/7342116440511761696,TT,NO DAT ANY MODALITY,0
Xj7uGkVzzoQ,https://www.youtube.com/watch?v=Xj7uGkVzzoQ,YT,NO DAT ANY MODALITY,0
7312867892163349765,https://www.tiktok.com/@data/video/7312867892163349765,TT,MULTIMODAL DAT Positive,1
SfioOAUFADE,https://www.youtube.com/watch?v=SfioOAUFADE,YT,NO DAT ANY MODALITY,0
7308719783875251499,https://www.tiktok.com/@data/video/7308719783875251499,TT,NO DAT ANY MODALITY,0
7148482804332907781,https://www.tiktok.com/@data/video/7148482804332907781,TT,MULTIMODAL DAT Positive,1
RcWuPAdxNuo,https://www.youtube.com/watch?v=RcWuPAdxNuo,YT,MULTIMODAL DAT Positive,1
7302102944151964974,https://www.tiktok.com/@data/video/7302102944151964974,TT,MULTIMODAL DAT Positive,1
7391076040308755745,https://www.tiktok.com/@data/video/7391076040308755745,TT,MULTIMODAL DAT Positive,1
xz-PN3WpI44,https://www.youtube.com/watch?v=xz-PN3WpI44,YT,MULTIMODAL DAT Positive,1
Tu7Qhwn5bMU,https://www.youtube.com/watch?v=Tu7Qhwn5bMU,YT,MULTIMODAL DAT Positive,1
7179531211197451522,https://www.tiktok.com/@data/video/7179531211197451522,TT,MULTIMODAL DAT Positive,1
KCtztAAMgo4,https://www.youtube.com/watch?v=KCtztAAMgo4,YT,NO DAT ANY MODALITY,0
0YV6h0KyES8,https://www.youtube.com/watch?v=0YV6h0KyES8,YT,MULTIMODAL DAT Positive,1
7335172244336889090,https://www.tiktok.com/@data/video/7335172244336889090,TT,NO DAT ANY MODALITY,0
Jn5YyGzQ7SU,https://www.youtube.com/watch?v=Jn5YyGzQ7SU,YT,MULTIMODAL DAT Positive,1
IDk_DsmuU1g,https://www.youtube.com/watch?v=IDk_DsmuU1g,YT,NO DAT ANY MODALITY,0
wPG85-rDcrw,https://www.youtube.com/watch?v=wPG85-rDcrw,YT,MULTIMODAL DAT Positive,1
HraB1Og7AJs,https://www.youtube.com/watch?v=HraB1Og7AJs,YT,MULTIMODAL DAT Positive,1
mPo4BdiRBhs,https://www.youtube.com/watch?v=mPo4BdiRBhs,YT,NO DAT ANY MODALITY,0
AtuwvDYH0gg,https://www.youtube.com/watch?v=AtuwvDYH0gg,YT,NO DAT ANY MODALITY,0
3RHOqlX-MD0,https://www.youtube.com/watch?v=3RHOqlX-MD0,YT,NO DAT ANY MODALITY,0
Fc1eWSKpPK0,https://www.youtube.com/watch?v=Fc1eWSKpPK0,YT,NO DAT ANY MODALITY,0
f23tUgtX--o,https://www.youtube.com/watch?v=f23tUgtX--o,YT,MULTIMODAL DAT Positive,1
9hyjFKfSto8,https://www.youtube.com/watch?v=9hyjFKfSto8,YT,NO DAT ANY MODALITY,0
dqp5zw-3nwE,https://www.youtube.com/watch?v=dqp5zw-3nwE,YT,NO DAT ANY MODALITY,0
7094589553175973126,https://www.tiktok.com/@data/video/7094589553175973126,TT,NO DAT ANY MODALITY,0
aWdfbWVkaWFfM3B2OjE4MDE4OTI0OTUzMjE4Mzgw,https://www.instagram.com/reel/C6efBUEAMEz/,META,NO DAT ANY MODALITY,0
7415740375194750226,https://www.tiktok.com/@data/video/7415740375194750226,TT,NO DAT ANY MODALITY,0
7180241647563836673,https://www.tiktok.com/@data/video/7180241647563836673,TT,MULTIMODAL DAT Positive,1
7340110388282805535,https://www.tiktok.com/@data/video/7340110388282805535,TT,NO DAT ANY MODALITY,0
1905t9pCsUY,https://www.youtube.com/watch?v=1905t9pCsUY,YT,MULTIMODAL DAT Positive,1
7343257509169286446,https://www.tiktok.com/@data/video/7343257509169286446,TT,NO DAT ANY MODALITY,0
122114427584477005,https://www.facebook.com/reel/1289748112187437/,META,NO DAT ANY MODALITY,0
vtQmkGB47tE,https://www.youtube.com/watch?v=vtQmkGB47tE,YT,NO DAT ANY MODALITY,0
3zQqqJmnrpA,https://www.youtube.com/watch?v=3zQqqJmnrpA,YT,NO DAT ANY MODALITY,0
_CE4u6jI_rc,https://www.youtube.com/watch?v=_CE4u6jI_rc,YT,MULTIMODAL DAT Positive,1
daSAr4GVdn4,https://www.youtube.com/watch?v=daSAr4GVdn4,YT,MULTIMODAL DAT Positive,1
0lJREepi2Ws,https://www.youtube.com/watch?v=0lJREepi2Ws,YT,NO DAT ANY MODALITY,0
8KGPal1meCE,https://www.youtube.com/watch?v=8KGPal1meCE,YT,NO DAT ANY MODALITY,0
Bwbbd916aLE,https://www.youtube.com/watch?v=Bwbbd916aLE,YT,NO DAT ANY MODALITY,0
7246736381949660422,https://www.tiktok.com/@data/video/7246736381949660422,TT,MULTIMODAL DAT Positive,1
7344873732483058976,https://www.tiktok.com/@data/video/7344873732483058976,TT,NO DAT ANY MODALITY,0
iYwWMYYTpNQ,https://www.youtube.com/watch?v=iYwWMYYTpNQ,YT,NO DAT ANY MODALITY,0
ZCiDerBxzWY,https://www.youtube.com/watch?v=ZCiDerBxzWY,YT,MULTIMODAL DAT Positive,1
0VeT_cvZl10,https://www.youtube.com/watch?v=0VeT_cvZl10,YT,NO DAT ANY MODALITY,0
7136373704019184901,https://www.tiktok.com/@data/video/7136373704019184901,TT,NO DAT ANY MODALITY,0
b1E4c9ATMGs,https://www.youtube.com/watch?v=b1E4c9ATMGs,YT,NO DAT ANY MODALITY,0
DOXKUTzdaKU,https://www.youtube.com/watch?v=DOXKUTzdaKU,YT,MULTIMODAL DAT Positive,1
7393051997668134165,https://www.tiktok.com/@data/video/7393051997668134165,TT,NO DAT ANY MODALITY,0
7331106024579026194,https://www.tiktok.com/@data/video/7331106024579026194,TT,NO DAT ANY MODALITY,0
7402282024792247553,https://www.tiktok.com/@data/video/7402282024792247553,TT,NO DAT ANY MODALITY,0
7344400791135898926,https://www.tiktok.com/@data/video/7344400791135898926,TT,MULTIMODAL DAT Positive,1
aWdfbWVkaWFfM3B2OjE4MDUxMTE2NTg0OTA5NDA4,https://www.instagram.com/reel/DAzfZNxJjZb/,META,NO DAT ANY MODALITY,0
7242589360527346945,https://www.tiktok.com/@data/video/7242589360527346945,TT,NO DAT ANY MODALITY,0
7329219671234710817,https://www.tiktok.com/@data/video/7329219671234710817,TT,MULTIMODAL DAT Positive,1
7415019591237176582,https://www.tiktok.com/@data/video/7415019591237176582,TT,MULTIMODAL DAT Positive,1
VuxMA5UTzTA,https://www.youtube.com/watch?v=VuxMA5UTzTA,YT,NO DAT ANY MODALITY,0
yyZ4ohIP5jc,https://www.youtube.com/watch?v=yyZ4ohIP5jc,YT,MULTIMODAL DAT Positive,1
FymBNtTGzrw,https://www.youtube.com/watch?v=FymBNtTGzrw,YT,MULTIMODAL DAT Positive,1
be-N7HYNjE8,https://www.youtube.com/watch?v=be-N7HYNjE8,YT,NO DAT ANY MODALITY,0
63Ty8mTmq7E,https://www.youtube.com/watch?v=63Ty8mTmq7E,YT,NO DAT ANY MODALITY,0
aDpkcW0xvIU,https://www.youtube.com/watch?v=aDpkcW0xvIU,YT,NO DAT ANY MODALITY,0
0zDO10cG1d4,https://www.youtube.com/watch?v=0zDO10cG1d4,YT,MULTIMODAL DAT Positive,1
7284275074759183622,https://www.tiktok.com/@data/video/7284275074759183622,TT,MULTIMODAL DAT Positive,1
7323225897337834758,https://www.tiktok.com/@data/video/7323225897337834758,TT,NO DAT ANY MODALITY,0
6VjtqaaNfOQ,https://www.youtube.com/watch?v=6VjtqaaNfOQ,YT,MULTIMODAL DAT Positive,1
JCWf4vTk0WQ,https://www.youtube.com/watch?v=JCWf4vTk0WQ,YT,NO DAT ANY MODALITY,0
v2oCYzTw9Y8,https://www.youtube.com/watch?v=v2oCYzTw9Y8,YT,MULTIMODAL DAT Positive,1
7vudc8XqEdQ,https://www.youtube.com/watch?v=7vudc8XqEdQ,YT,MULTIMODAL DAT Positive,1
nVMjS6GY5pY,https://www.youtube.com/watch?v=nVMjS6GY5pY,YT,NO DAT ANY MODALITY,0
7342493126486936865,https://www.tiktok.com/@data/video/7342493126486936865,TT,NO DAT ANY MODALITY,0
Bj6Tgu8muFQ,https://www.youtube.com/watch?v=Bj6Tgu8muFQ,YT,NO DAT ANY MODALITY,0
7340404777009908997,https://www.tiktok.com/@data/video/7340404777009908997,TT,NO DAT ANY MODALITY,0
7415352774482840838,https://www.tiktok.com/@data/video/7415352774482840838,TT,MULTIMODAL DAT Positive,1
7366940470410317063,https://www.tiktok.com/@data/video/7366940470410317063,TT,NO DAT ANY MODALITY,0
FiUosDmwHqg,https://www.youtube.com/watch?v=FiUosDmwHqg,YT,MULTIMODAL DAT Positive,1
xJN5Q3mDEsY,https://www.youtube.com/watch?v=xJN5Q3mDEsY,YT,MULTIMODAL DAT Positive,1
IPGNlxKiPtg,https://www.youtube.com/watch?v=IPGNlxKiPtg,YT,NO DAT ANY MODALITY,0
4m6ZfSKyXGw,https://www.youtube.com/watch?v=4m6ZfSKyXGw,YT,MULTIMODAL DAT Positive,1
7173647902852517121,https://www.tiktok.com/@data/video/7173647902852517121,TT,NO DAT ANY MODALITY,0
7387362662612569352,https://www.tiktok.com/@data/video/7387362662612569352,TT,NO DAT ANY MODALITY,0
Jjqer73UKQ0,https://www.youtube.com/watch?v=Jjqer73UKQ0,YT,NO DAT ANY MODALITY,0
9A_qzEQr-wM,https://www.youtube.com/watch?v=9A_qzEQr-wM,YT,MULTIMODAL DAT Positive,1
BjqMrAluuFI,https://www.youtube.com/watch?v=BjqMrAluuFI,YT,MULTIMODAL DAT Positive,1
zsOR0LdXbiQ,https://www.youtube.com/watch?v=zsOR0LdXbiQ,YT,NO DAT ANY MODALITY,0
rC8CZHcWx7c,https://www.youtube.com/watch?v=rC8CZHcWx7c,YT,TEXT ONLY DAT POSITIVE,1
l1unTvdchQc,https://www.youtube.com/watch?v=l1unTvdchQc,YT,NO DAT ANY MODALITY,0
FEicipVeK3w,https://www.youtube.com/watch?v=FEicipVeK3w,YT,NO DAT ANY MODALITY,0
ZdOJLmn7ot8,https://www.youtube.com/watch?v=ZdOJLmn7ot8,YT,MULTIMODAL DAT Positive,1
bZUe1MhKMzU,https://www.youtube.com/watch?v=bZUe1MhKMzU,YT,NO DAT ANY MODALITY,0
fhMkMAPxrPA,https://www.youtube.com/watch?v=fhMkMAPxrPA,YT,NO DAT ANY MODALITY,0
7330960289866747143,https://www.tiktok.com/@data/video/7330960289866747143,TT,NO DAT ANY MODALITY,0
bDxEQY7wFlg,https://www.youtube.com/watch?v=bDxEQY7wFlg,YT,NO DAT ANY MODALITY,0
87kNIa4kYX4,https://www.youtube.com/watch?v=87kNIa4kYX4,YT,MULTIMODAL DAT Positive,1
7217605049596333317,https://www.tiktok.com/@data/video/7217605049596333317,TT,MULTIMODAL DAT Positive,1
uYAKbJAy7_I,https://www.youtube.com/watch?v=uYAKbJAy7_I,YT,MULTIMODAL DAT Positive,1
7424186454017969450,https://www.tiktok.com/@data/video/7424186454017969450,TT,TEXT ONLY DAT POSITIVE,1
7342538254383713542,https://www.tiktok.com/@data/video/7342538254383713542,TT,NO DAT ANY MODALITY,0
e_oPP0GpXrs,https://www.youtube.com/watch?v=e_oPP0GpXrs,YT,MULTIMODAL DAT Positive,1
llZ525fkeTw,https://www.youtube.com/watch?v=llZ525fkeTw,YT,NO DAT ANY MODALITY,0
7326306560605555974,https://www.tiktok.com/@data/video/7326306560605555974,TT,NO DAT ANY MODALITY,0
7318993328069119278,https://www.tiktok.com/@data/video/7318993328069119278,TT,MULTIMODAL DAT Positive,1
7097004760678665477,https://www.tiktok.com/@data/video/7097004760678665477,TT,MULTIMODAL DAT Positive,1
suEiptLOgvg,https://www.youtube.com/watch?v=suEiptLOgvg,YT,MULTIMODAL DAT Positive,1
7224892521556544770,https://www.tiktok.com/@data/video/7224892521556544770,TT,NO DAT ANY MODALITY,0
1Wt-V4m0OrE,https://www.youtube.com/watch?v=1Wt-V4m0OrE,YT,NO DAT ANY MODALITY,0
7223757638813748485,https://www.tiktok.com/@data/video/7223757638813748485,TT,MULTIMODAL DAT Positive,1
6977286400987237633,https://www.tiktok.com/@data/video/6977286400987237633,TT,MULTIMODAL DAT Positive,1
rydcmdoUIE0,https://www.youtube.com/watch?v=rydcmdoUIE0,YT,NO DAT ANY MODALITY,0
jDpGDYiAnxc,https://www.youtube.com/watch?v=jDpGDYiAnxc,YT,NO DAT ANY MODALITY,0
GhRqKO0xH9Q,https://www.youtube.com/watch?v=GhRqKO0xH9Q,YT,NO DAT ANY MODALITY,0
7376961414440717569,https://www.tiktok.com/@data/video/7376961414440717569,TT,MULTIMODAL DAT Positive,1
cZiOZ8JShTw,https://www.youtube.com/watch?v=cZiOZ8JShTw,YT,NO DAT ANY MODALITY,0
8061469767295156,https://www.facebook.com/reel/1674391576457133/,META,NO DAT ANY MODALITY,0
7377803454498016543,https://www.tiktok.com/@data/video/7377803454498016543,TT,MULTIMODAL DAT Positive,1
7248850255200963867,https://www.tiktok.com/@data/video/7248850255200963867,TT,MULTIMODAL DAT Positive,1
oOQ8OegkmP0,https://www.youtube.com/watch?v=oOQ8OegkmP0,YT,MULTIMODAL DAT Positive,1
7415923592854031649,https://www.tiktok.com/@data/video/7415923592854031649,TT,NO DAT ANY MODALITY,0
7344258890873195781,https://www.tiktok.com/@data/video/7344258890873195781,TT,NO DAT ANY MODALITY,0
7335257518148521222,https://www.tiktok.com/@data/video/7335257518148521222,TT,NO DAT ANY MODALITY,0
7325068938197404933,https://www.tiktok.com/@data/video/7325068938197404933,TT,NO DAT ANY MODALITY,0
xUT5Clcbbc8,https://www.youtube.com/watch?v=xUT5Clcbbc8,YT,MULTIMODAL DAT Positive,1
LDLoausVAW8,https://www.youtube.com/watch?v=LDLoausVAW8,YT,MULTIMODAL DAT Positive,1
7114045997763972398,https://www.tiktok.com/@data/video/7114045997763972398,TT,NO DAT ANY MODALITY,0
jwnKZUw95dU,https://www.youtube.com/watch?v=jwnKZUw95dU,YT,MULTIMODAL DAT Positive,1
7418572071950617898,https://www.tiktok.com/@data/video/7418572071950617898,TT,MULTIMODAL DAT Positive,1
NjtclE1M7fQ,https://www.youtube.com/watch?v=NjtclE1M7fQ,YT,MULTIMODAL DAT Positive,1
7113962721233652993,https://www.tiktok.com/@data/video/7113962721233652993,TT,NO DAT ANY MODALITY,0
7178632531804228869,https://www.tiktok.com/@data/video/7178632531804228869,TT,NO DAT ANY MODALITY,0
WPDFmJ1CCHs,https://www.youtube.com/watch?v=WPDFmJ1CCHs,YT,NO DAT ANY MODALITY,0
aWdfbWVkaWFfM3B2OjE3OTMyOTEzMDg0OTA3MTU2,https://www.instagram.com/reel/C-kdmYUh9uB/,META,NO DAT ANY MODALITY,0
lVZI8YWsXlU,https://www.youtube.com/watch?v=lVZI8YWsXlU,YT,MULTIMODAL DAT Positive,1
uXX6AVOBsPY,https://www.youtube.com/watch?v=uXX6AVOBsPY,YT,NO DAT ANY MODALITY,0
7322681079855418667,https://www.tiktok.com/@data/video/7322681079855418667,TT,NO DAT ANY MODALITY,0
7276296284217036039,https://www.tiktok.com/@data/video/7276296284217036039,TT,NO DAT ANY MODALITY,0
YYzRLKi0phA,https://www.youtube.com/watch?v=YYzRLKi0phA,YT,TRANSCRIPT ONLY DAT Positive,1
yjqU9ZxUcHo,https://www.youtube.com/watch?v=yjqU9ZxUcHo,YT,NO DAT ANY MODALITY,0
QKaETKN8Qvc,https://www.youtube.com/watch?v=QKaETKN8Qvc,YT,NO DAT ANY MODALITY,0
7340711561981349163,https://www.tiktok.com/@data/video/7340711561981349163,TT,MULTIMODAL DAT Positive,1
7274069393947102469,https://www.tiktok.com/@data/video/7274069393947102469,TT,MULTIMODAL DAT Positive,1
19BXz9FWplY,https://www.youtube.com/watch?v=19BXz9FWplY,YT,MULTIMODAL DAT Positive,1
7415531445587938592,https://www.tiktok.com/@data/video/7415531445587938592,TT,MULTIMODAL DAT Positive,1
7341075151905148206,https://www.tiktok.com/@data/video/7341075151905148206,TT,NO DAT ANY MODALITY,0
tqgfdECQHZA,https://www.youtube.com/watch?v=tqgfdECQHZA,YT,MULTIMODAL DAT Positive,1
jUlbOhCUHwc,https://www.youtube.com/watch?v=jUlbOhCUHwc,YT,NO DAT ANY MODALITY,0
vlrb_ewBmpI,https://www.youtube.com/watch?v=vlrb_ewBmpI,YT,MULTIMODAL DAT Positive,1
7341784496796208416,https://www.tiktok.com/@data/video/7341784496796208416,TT,NO DAT ANY MODALITY,0
7344014417987669249,https://www.tiktok.com/@data/video/7344014417987669249,TT,NO DAT ANY MODALITY,0
7231105820816051482,https://www.tiktok.com/@data/video/7231105820816051482,TT,MULTIMODAL DAT Positive,1
7328714473961803040,https://www.tiktok.com/@data/video/7328714473961803040,TT,MULTIMODAL DAT Positive,1
HQDFR8INvQQ,https://www.youtube.com/watch?v=HQDFR8INvQQ,YT,MULTIMODAL DAT Positive,1
1040532094529179,https://www.facebook.com/704707504778308/videos/1038274181100314,META,NO DAT ANY MODALITY,0
WJlzfMrwm7Q,https://www.youtube.com/watch?v=WJlzfMrwm7Q,YT,NO DAT ANY MODALITY,0
DGlC3M-NWnx,https://www.instagram.com/p/DGlC3M-NWnx/,META,CV ONLY DAT Positive,1
7440224098866744631,https://www.tiktok.com/@heinekenbr/video/7440224098866744631,TT,CV ONLY DAT Positive,1
g15s9f4m5To,https://www.youtube.com/watch?v=g15s9f4m5To,YT,MULTIMODAL DAT Positive,1
LGx8Xt4llco,https://www.youtube.com/shorts/LGx8Xt4llco,YT,CV ONLY DAT Positive,1
k2oa9WSFSP8,https://www.youtube.com/shorts/k2oa9WSFSP8,YT,CV ONLY DAT Positive,1
DGVYcEbNKmH,https://www.instagram.com/p/DGVYcEbNKmH/,META,CV ONLY DAT Positive,1
DFFxf1_MA2d,https://www.instagram.com/p/DFFxf1_MA2d/,META,CV ONLY DAT Positive,1
202200155612287,https://www.facebook.com/reel/202200155612287,META,CV ONLY DAT Positive,1
rGT8F5b7fKA,https://www.youtube.com/watch?v=rGT8F5b7fKA&ab_channel=GangstaLife,YT,CV ONLY DAT Positive,1
v66RX0xc82I,https://www.youtube.com/watch?v=v66RX0xc82I&ab_channel=CineHistory,YT,CV ONLY DAT Positive,1
5xd8cqihrOY,https://www.youtube.com/watch?v=5xd8cqihrOY&ab_channel=everythingman28,YT,CV ONLY DAT Positive,1
ZQdseLb_pOY,https://www.youtube.com/watch?v=ZQdseLb_pOY&ab_channel=MAURICE,YT,CV ONLY DAT Positive,1
sRUsY8VYDJw,https://www.youtube.com/watch?v=sRUsY8VYDJw&ab_channel=MemorableScenes,YT,CV ONLY DAT Positive,1
exvXa3qNa2U,https://www.youtube.com/shorts/exvXa3qNa2U,YT,CV ONLY DAT Positive,1
9jYPBbdoyGM,https://www.youtube.com/shorts/9jYPBbdoyGM,YT,CV ONLY DAT Positive,1
